person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.395,0.361
1,Round,0.409,0.370
1,Round,0.398,0.359
1,Round,0.403,0.367
1,Round,0.409,0.367
1,Round,0.393,0.351
1,Round,0.410,0.367
1,Round,0.399,0.355
1,Round,0.392,0.350
1,Round,0.391,0.349
1,Round,0.358,0.320
1,Round,0.341,0.307
1,Round,0.314,0.286
1,Round,0.321,0.289
1,Round,0.330,0.292
1,Round,0.365,0.328
1,Round,0.397,0.354
1,Round,0.406,0.362
1,Round,0.399,0.359
1,Round,0.432,0.384
1,Round,0.435,0.385
1,Round,0.366,0.330
1,Round,0.319,0.279
1,Round,0.334,0.296
1,Round,0.343,0.306
1,Round,0.312,0.282
1,Round,0.388,0.347
1,Round,0.406,0.362
1,Round,0.402,0.358
1,Round,0.422,0.373
1,Round,0.416,0.370
1,Round,0.427,0.380
1,Round,0.428,0.379
1,Round,0.431,0.387
1,Round,0.436,0.390
1,Round,0.446,0.396
1,Round,0.420,0.382
1,Round,0.452,0.406
1,Round,0.444,0.398
1,Round,0.418,0.384
1,Round,0.419,0.379
1,Round,0.409,0.374
1,Round,0.419,0.384
1,Round,0.416,0.379
1,Round,0.414,0.379
1,Round,0.420,0.383
1,Round,0.382,0.356
1,Round,0.285,0.260
1,Round,0.283,0.271
1,Round,0.300,0.293
1,Round,0.318,0.302
1,Round,0.315,0.301
1,Round,0.313,0.294
1,Round,0.333,0.314
1,Round,0.335,0.319
1,Round,0.347,0.329
1,Round,0.355,0.342
1,Round,0.376,0.363
1,Round,0.368,0.350
1,Round,0.361,0.341
1,Round,0.342,0.323
1,Round,0.356,0.338
1,Round,0.330,0.315
1,Round,0.332,0.313
1,Round,0.329,0.313
1,Round,0.331,0.317
1,Round,0.351,0.337
1,Round,0.355,0.337
1,Round,0.353,0.338
1,Round,0.345,0.330
1,Round,0.354,0.334
1,Round,0.347,0.327
1,Round,0.351,0.328
1,Round,0.346,0.323
1,Round,0.344,0.325
1,Round,0.352,0.335
1,Round,0.370,0.346
1,Round,0.365,0.347
1,Round,0.352,0.337
1,Round,0.365,0.350
1,Round,0.361,0.350
1,Round,0.362,0.350
1,Round,0.359,0.347
1,Round,0.366,0.354
1,Round,0.370,0.361
1,Round,0.365,0.355
1,Round,0.365,0.353
1,Round,0.371,0.360
1,Round,0.374,0.364
1,Round,0.367,0.357
1,Round,0.364,0.349
1,Round,0.371,0.357
1,Round,0.358,0.347
1,Round,0.369,0.359
1,Round,0.381,0.373
1,Round,0.390,0.387
1,Round,0.391,0.377
1,Round,0.353,0.343
1,Round,0.280,0.270
1,Round,0.280,0.273
1,Almond,0.246,0.240
1,Almond,0.247,0.249
1,Almond,0.228,0.219
1,Round,0.273,0.266
1,Round,0.261,0.249
1,Round,0.289,0.287
1,Round,0.311,0.301
1,Round,0.322,0.315
1,Round,0.345,0.333
1,Round,0.349,0.346
1,Round,0.341,0.333
1,Round,0.339,0.328
1,Round,0.348,0.337
1,Round,0.346,0.334
1,Round,0.311,0.303
1,Round,0.256,0.249
1,Almond,0.246,0.242
1,Almond,0.248,0.246
1,Round,0.281,0.287
1,Round,0.274,0.266
1,Round,0.301,0.294
1,Round,0.339,0.336
1,Round,0.352,0.344
1,Round,0.375,0.375
1,Round,0.371,0.365
1,Round,0.369,0.367
1,Round,0.341,0.339
1,Round,0.352,0.351
1,Round,0.364,0.356
1,Round,0.355,0.359
1,Round,0.361,0.357
1,Round,0.354,0.355
1,Round,0.365,0.362
1,Round,0.282,0.278
1,Round,0.259,0.245
1,Round,0.251,0.251
1,Round,0.257,0.252
1,Round,0.270,0.265
1,Round,0.285,0.270
1,Round,0.282,0.274
1,Round,0.330,0.321
1,Round,0.342,0.334
1,Round,0.328,0.317
1,Round,0.328,0.323
1,Round,0.324,0.319
1,Round,0.321,0.313
1,Round,0.341,0.332
1,Round,0.337,0.330
1,Round,0.352,0.344
1,Round,0.332,0.323
1,Round,0.338,0.327
1,Round,0.329,0.320
1,Round,0.333,0.321
1,Round,0.341,0.338
1,Round,0.334,0.328
1,Round,0.346,0.339
1,Round,0.332,0.323
1,Round,0.297,0.278
1,Almond,0.249,0.237
1,Round,0.265,0.256
1,Round,0.278,0.271
1,Round,0.298,0.292
1,Round,0.306,0.291
1,Round,0.319,0.304
1,Round,0.342,0.337
1,Round,0.372,0.358
1,Round,0.376,0.355
1,Round,0.390,0.376
1,Round,0.399,0.379
1,Round,0.416,0.396
1,Round,0.413,0.392
1,Round,0.410,0.386
1,Round,0.416,0.392
1,Round,0.426,0.399
1,Round,0.437,0.403
1,Round,0.442,0.410
1,Round,0.461,0.425
1,Round,0.475,0.441
1,Round,0.469,0.437
1,Round,0.465,0.436
1,Round,0.458,0.425
1,Round,0.466,0.427
1,Round,0.486,0.454
1,Round,0.482,0.453
1,Round,0.482,0.460
1,Round,0.486,0.463
1,Round,0.477,0.456
1,Round,0.488,0.469
1,Round,0.487,0.458
1,Round,0.485,0.457
1,Round,0.473,0.446
1,Round,0.478,0.450
1,Round,0.487,0.458
1,Round,0.488,0.456
1,Round,0.476,0.450
1,Round,0.475,0.444
1,Round,0.472,0.441
1,Round,0.476,0.439
1,Round,0.495,0.459
1,Round,0.476,0.444
1,Round,0.480,0.446
1,Round,0.482,0.447
1,Round,0.480,0.445
1,Round,0.474,0.441
1,Round,0.473,0.439
1,Round,0.480,0.442
1,Round,0.484,0.447
1,Round,0.490,0.446
1,Round,0.478,0.437
1,Round,0.333,0.287
1,Round,0.327,0.289
1,Round,0.309,0.287
1,Round,0.299,0.283
1,Round,0.299,0.279
1,Round,0.298,0.281
1,Round,0.296,0.274
1,Round,0.296,0.275
1,Round,0.319,0.302
1,Round,0.348,0.333
1,Round,0.372,0.354
