person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Round,0.185,0.167,Close
1,Round,0.185,0.173,Close
1,Round,0.223,0.216,Open
1,Round,0.218,0.208,Close
1,Round,0.290,0.293,Open
1,Round,0.282,0.285,Open
1,Round,0.324,0.324,Open
1,Round,0.322,0.327,Open
1,Round,0.325,0.324,Open
1,Round,0.359,0.364,Open
1,Round,0.355,0.358,Open
1,Round,0.346,0.348,Open
1,Round,0.335,0.340,Open
1,Round,0.342,0.349,Open
1,Round,0.337,0.344,Open
1,Round,0.342,0.355,Open
1,Round,0.339,0.351,Open
1,Round,0.337,0.347,Open
1,Round,0.340,0.352,Open
1,Round,0.327,0.335,Open
1,Round,0.350,0.360,Open
1,Round,0.323,0.325,Open
1,Round,0.340,0.348,Open
1,Round,0.335,0.344,Open
1,Round,0.332,0.348,Open
1,Round,0.324,0.336,Open
1,Round,0.358,0.361,Open
1,Round,0.344,0.353,Open
1,Round,0.304,0.315,Open
1,Round,0.311,0.320,Open
1,Round,0.327,0.336,Open
1,Round,0.329,0.343,Open
1,Round,0.317,0.325,Open
1,Round,0.316,0.321,Open
1,Round,0.328,0.330,Open
1,Round,0.325,0.334,Open
1,Round,0.326,0.339,Open
1,Round,0.341,0.354,Open
1,Round,0.307,0.315,Open
1,Round,0.304,0.313,Open
1,Round,0.173,0.169,Close
1,Round,0.172,0.167,Close
1,Round,0.169,0.160,Close
1,Round,0.171,0.162,Close
1,Round,0.184,0.169,Close
1,Round,0.185,0.171,Close
1,Round,0.200,0.196,Close
1,Round,0.191,0.183,Close
1,Round,0.196,0.185,Close
1,Round,0.189,0.175,Close
1,Round,0.282,0.289,Open
1,Round,0.279,0.289,Open
1,Round,0.312,0.320,Open
1,Round,0.299,0.307,Open
1,Round,0.344,0.354,Open
1,Round,0.342,0.350,Open
1,Round,0.319,0.333,Open
1,Round,0.328,0.343,Open
1,Round,0.326,0.333,Open
1,Round,0.325,0.329,Open
1,Round,0.336,0.339,Open
1,Round,0.331,0.335,Open
1,Round,0.336,0.344,Open
1,Round,0.333,0.340,Open
1,Round,0.328,0.335,Open
1,Round,0.332,0.339,Open
1,Round,0.344,0.351,Open
1,Round,0.342,0.351,Open
1,Round,0.332,0.344,Open
1,Round,0.343,0.359,Open
1,Round,0.342,0.346,Open
