person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.308,0.295
1,Round,0.297,0.284
1,Round,0.297,0.285
1,Round,0.297,0.286
1,Round,0.303,0.286
1,Almond,0.247,0.240
1,Almond,0.213,0.207
1,Almond,0.219,0.209
1,Almond,0.224,0.220
1,Round,0.275,0.258
1,Round,0.341,0.316
1,Round,0.390,0.347
1,Round,0.424,0.366
1,Round,0.442,0.371
1,Round,0.428,0.351
1,Round,0.445,0.362
1,Round,0.432,0.346
1,Round,0.306,0.241
1,Round,0.300,0.241
1,Round,0.342,0.268
1,Round,0.408,0.324
1,Round,0.432,0.332
1,Round,0.469,0.352
1,Round,0.476,0.358
1,Round,0.472,0.362
1,Round,0.409,0.310
1,Round,0.352,0.262
1,Round,0.392,0.283
1,Round,0.422,0.296
1,Round,0.499,0.344
1,Round,0.537,0.349
1,Round,0.473,0.318
1,Round,0.444,0.316
1,Round,0.440,0.319
1,Round,0.505,0.336
1,Round,0.535,0.365
1,Round,0.546,0.370
1,Round,0.592,0.386
1,Round,0.600,0.377
1,Round,0.595,0.373
1,Round,0.548,0.361
1,Round,0.567,0.364
1,Round,0.593,0.359
1,Round,0.593,0.371
1,Round,0.556,0.325
1,Round,0.519,0.305
1,Round,0.541,0.325
1,Round,0.530,0.326
1,Round,0.552,0.332
1,Round,0.505,0.293
1,Round,0.495,0.296
1,Round,0.505,0.301
1,Round,0.483,0.287
1,Round,0.491,0.299
1,Round,0.478,0.301
1,Round,0.474,0.300
1,Round,0.453,0.285
1,Round,0.456,0.291
1,Round,0.427,0.279
1,Round,0.415,0.278
1,Round,0.402,0.272
1,Round,0.378,0.273
1,Round,0.349,0.256
1,Round,0.334,0.251
1,Round,0.314,0.243
1,Round,0.278,0.220
1,Almond,0.239,0.192
1,Almond,0.199,0.169
1,Almond,0.174,0.161
1,Almond,0.208,0.189
1,Almond,0.219,0.200
1,Almond,0.228,0.204
1,Almond,0.198,0.181
