person_id,eye_type,ear_value_left,ear_value_right
2,Round,0.342,0.353
2,Round,0.357,0.370
2,Round,0.360,0.372
2,Round,0.350,0.359
2,Round,0.352,0.360
2,Round,0.356,0.368
2,Round,0.351,0.360
2,Round,0.355,0.365
2,Round,0.364,0.374
2,Round,0.342,0.351
2,Round,0.341,0.349
2,Round,0.355,0.362
2,Round,0.353,0.360
2,Round,0.356,0.366
2,Round,0.360,0.370
2,Almond,0.232,0.232
2,Almond,0.218,0.222
2,Almond,0.181,0.185
2,Almond,0.182,0.186
2,Almond,0.179,0.184
2,Almond,0.183,0.184
2,Almond,0.186,0.190
2,Almond,0.183,0.186
2,Almond,0.187,0.188
2,Almond,0.189,0.188
2,Almond,0.179,0.177
2,Almond,0.179,0.177
2,Almond,0.184,0.184
2,Almond,0.183,0.183
2,Almond,0.176,0.173
2,Almond,0.182,0.178
2,Almond,0.180,0.176
2,Round,0.251,0.257
2,Round,0.307,0.319
2,Round,0.305,0.316
2,Round,0.324,0.337
2,Round,0.329,0.341
2,Round,0.340,0.349
2,Round,0.335,0.343
2,Round,0.328,0.336
2,Round,0.328,0.334
2,Round,0.327,0.332
2,Round,0.347,0.354
2,Round,0.345,0.353
2,Round,0.327,0.335
2,Round,0.340,0.352
2,Round,0.340,0.352
2,Round,0.330,0.336
2,Round,0.327,0.334
2,Round,0.331,0.344
2,Round,0.334,0.346
2,Round,0.347,0.353
2,Round,0.345,0.352
2,Round,0.344,0.352
2,Round,0.337,0.342
2,Round,0.337,0.342
2,Round,0.328,0.337
2,Round,0.344,0.356
2,Round,0.355,0.367
2,Round,0.339,0.349
2,Round,0.342,0.353
2,Almond,0.215,0.215
2,Almond,0.204,0.206
2,Almond,0.172,0.172
2,Almond,0.173,0.173
2,Almond,0.178,0.179
2,Almond,0.187,0.187
2,Almond,0.185,0.185
2,Almond,0.182,0.177
2,Almond,0.185,0.186
2,Almond,0.180,0.180
2,Almond,0.181,0.179
2,Almond,0.180,0.180
2,Almond,0.177,0.179
2,Almond,0.180,0.182
2,Almond,0.179,0.180
2,Almond,0.182,0.181
2,Almond,0.181,0.180
2,Round,0.274,0.284
2,Round,0.278,0.284
2,Round,0.320,0.334
2,Round,0.324,0.333
2,Round,0.328,0.340
