person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Almond,0.461,0.414,Open
1,Almond,0.460,0.413,Open
1,Almond,0.451,0.404,Open
1,Almond,0.450,0.401,Open
1,Almond,0.458,0.407,Open
1,Almond,0.443,0.395,Open
1,Almond,0.447,0.399,Open
1,Almond,0.461,0.409,Open
1,Almond,0.464,0.412,Open
1,Almond,0.454,0.401,Open
1,Almond,0.450,0.402,Open
1,Almond,0.448,0.403,Open
1,Almond,0.451,0.408,Open
1,Almond,0.469,0.419,Open
1,Almond,0.461,0.412,Open
1,Almond,0.456,0.412,Open
1,Almond,0.460,0.414,Open
1,Almond,0.457,0.414,Open
1,Almond,0.458,0.415,Open
1,Almond,0.459,0.414,Open
1,Almond,0.452,0.411,Open
1,Almond,0.451,0.406,Open
1,Almond,0.447,0.404,Open
1,Almond,0.445,0.401,Open
1,Almond,0.447,0.399,Open
1,Almond,0.450,0.400,Open
1,Almond,0.451,0.401,Open
1,Almond,0.373,0.332,Open
1,Almond,0.373,0.332,Open
1,Almond,0.365,0.323,Close
1,Almond,0.371,0.329,Open
1,Almond,0.402,0.359,Open
1,Almond,0.387,0.342,Open
1,Almond,0.435,0.388,Open
1,Almond,0.433,0.383,Open
1,Almond,0.444,0.395,Open
1,Almond,0.443,0.398,Open
1,Almond,0.454,0.410,Open
1,Almond,0.452,0.410,Open
1,Almond,0.446,0.408,Open
1,Almond,0.443,0.403,Open
1,Almond,0.454,0.414,Open
1,Almond,0.460,0.414,Open
1,Almond,0.460,0.416,Open
1,Almond,0.454,0.411,Open
1,Almond,0.457,0.412,Open
1,Almond,0.452,0.407,Open
1,Almond,0.467,0.420,Open
1,Almond,0.472,0.419,Open
1,Almond,0.462,0.411,Open
1,Almond,0.463,0.413,Open
1,Almond,0.450,0.407,Open
1,Almond,0.442,0.400,Open
1,Almond,0.408,0.364,Open
1,Almond,0.407,0.358,Open
1,Almond,0.387,0.341,Open
1,Almond,0.396,0.356,Open
1,Almond,0.398,0.351,Open
1,Almond,0.384,0.341,Open
1,Almond,0.433,0.387,Open
1,Almond,0.423,0.375,Open
1,Almond,0.449,0.396,Open
1,Almond,0.450,0.397,Open
1,Almond,0.448,0.400,Open
1,Almond,0.450,0.403,Open
1,Almond,0.452,0.401,Open
1,Almond,0.449,0.402,Open
1,Almond,0.467,0.413,Open
1,Almond,0.462,0.408,Open
1,Almond,0.463,0.411,Open
1,Almond,0.463,0.409,Open
1,Almond,0.456,0.405,Open
1,Almond,0.449,0.400,Open
1,Almond,0.462,0.409,Open
1,Almond,0.451,0.407,Open
1,Almond,0.412,0.366,Open
1,Almond,0.410,0.361,Open
1,Almond,0.399,0.353,Open
1,Almond,0.372,0.333,Open
1,Almond,0.381,0.338,Open
1,Almond,0.383,0.335,Open
1,Almond,0.430,0.380,Open
1,Almond,0.421,0.370,Open
1,Almond,0.437,0.386,Open
1,Almond,0.442,0.389,Open
1,Almond,0.441,0.394,Open
1,Almond,0.433,0.390,Open
